"47","Ma/4x100x75","1","2","4.00","100","75","1","0","0","0","0","../images/Madrier.png","0.030","0.030","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"48","Ma/4x125x50","1","2","4.00","125","50","1","0","0","0","0","../images/Madrier.png","0.025","0.025","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"49","Ma/4x125x63","1","2","4.00","125","63","1","0","0","0","0","../images/Madrier.png","0.032","0.032","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"50","Ma/4x125x75","1","2","4.00","125","75","1","0","0","0","0","../images/Madrier.png","0.038","0.038","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"51","Ma/4x150x50","1","2","4.00","150","50","1","0","0","0","0","../images/Madrier.png","0.030","0.030","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"52","Ma/4x150x63","1","2","4.00","150","63","1","0","0","0","0","../images/Madrier.png","0.038","0.038","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"53","Ma/4x150x75","1","2","4.00","150","75","1","0","0","0","0","../images/Madrier.png","0.045","0.045","Bois brut","Madrier","M3","1","320000.00","0","320000.00"
"54","Ma/4x175x50","1","2","4.00","175","50","1","0","0","0","0","../images/Madrier.png","0.035","0.035","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"55","Ma/4x175x63","1","2","4.00","175","63","1","0","0","0","0","../images/Madrier.png","0.044","0.044","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"56","Ma/4x175x75","1","2","4.00","175","75","1","0","0","0","0","../images/Madrier.png","0.053","0.053","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"57","Ma/2,5x100x50","1","2","2.50","100","50","1","0","0","0","0","../images/Madrier.png","0.013","0.013","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"58","Ma/2,5x100x63","1","2","2.50","100","63","1","0","0","0","0","../images/Madrier.png","0.016","0.016","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"59","Ma/2,5x100x75","1","2","2.50","100","75","1","0","0","0","0","../images/Madrier.png","0.019","0.019","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"60","Ma/2,5x125x50","1","2","2.50","125","50","1","0","0","0","0","../images/Madrier.png","0.016","0.016","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"61","Ma/2,5x125x63","1","2","2.50","125","63","1","0","0","0","0","../images/Madrier.png","0.020","0.020","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"62","Ma/2,5x125x75","1","2","2.50","125","75","1","0","0","0","0","../images/Madrier.png","0.023","0.023","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"63","Ma/2,5x150x50","1","2","2.50","150","50","1","0","0","0","0","../images/Madrier.png","0.019","0.019","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"64","Ma/2,5x150x63","1","2","2.50","150","63","1","0","0","0","0","../images/Madrier.png","0.024","0.024","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"65","Ma/2,5x150x75","1","2","2.50","150","75","1","0","0","0","0","../images/Madrier.png","0.028","0.028","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"66","Ma/2,5x175x50","1","2","2.50","175","50","1","0","0","0","0","../images/Madrier.png","0.022","0.022","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"67","Ma/2,5x175x63","1","2","2.50","175","63","1","0","0","0","0","../images/Madrier.png","0.028","0.028","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"68","Ma/2,5x175x75","1","2","2.50","175","75","1","0","0","0","0","../images/Madrier.png","0.033","0.033","Bois brut","Madrier","M3","4","335000.00","0","335000.00"
"69","Ba/4x100x32","1","3","4.00","100","32","1","0","0","0","0","../images/Battant.png","0.013","0.013","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"70","Ba/4x100x38","1","3","4.00","100","38","1","0","0","0","0","../images/Battant.png","0.015","0.015","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"71","Ba/4x100x44","1","3","4.00","100","44","1","0","0","0","0","../images/Battant.png","0.018","0.018","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"72","Ba/4.5x100x32","1","3","4.50","100","32","1","0","0","0","0","../images/Battant.png","0.014","0.014","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"73","Ba/4.5x100x38","1","3","4.50","100","38","1","0","0","0","0","../images/Battant.png","0.017","0.017","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"74","Ba/4.5x100x44","1","3","4.50","100","44","1","0","0","0","0","../images/Battant.png","0.020","0.020","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"75","Ba/4x125x32","1","3","4.00","125","32","1","0","0","0","0","../images/Battant.png","0.016","0.016","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"76","Ba/4x125x38","1","3","4.00","125","38","1","0","0","0","0","../images/Battant.png","0.019","0.019","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"77","Ba/4x125x44","1","3","4.00","125","44","1","0","0","0","0","../images/Battant.png","0.022","0.022","Bois brut","Battant","M3","1","320000.00","0","320000.00"
"78","Ba/4.5x125x32","1","3","4.50","125","32","1","0","0","0","0","../images/Battant.png","0.018","0.018","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"79","Ba/4.5x125x38","1","3","4.50","125","38","1","0","0","0","0","../images/Battant.png","0.021","0.021","Bois brut","Battant","M3","1","320000.00","25","400000.00"
"80","Ba/4.5x125x44","1","3","4.50","125","44","1","0","0","0","0","../images/Battant.png","0.021","0.025","Bois brut","Battant","M3","1","320000.00","25","400000.00"
